Kernel,C,Degree,Gamma,Coef0,Shrinking,Probability,Tol,MaxIter,Accuracy
poly,9.239149481783214,1.2980830366785292,0.21570270051452686,0.002085297523431562,0.7220121147238994,0.13959529597939824,0.006390529507357821,300.37408497570004,0.625
poly,3.7949114745985413,4.885766428686322,0.6719560152506964,0.3428459465310789,0.5242899325513121,0.5740431194820053,0.004031559019225107,313.328364277525,0.671875
poly,10.0,5.0,1.0,0.0,0.0,0.0,0.01,506.3497199084295,0.65625
poly,8.18460830110722,1.0,0.001,0.0,0.0,0.9255330004910388,0.01,733.2323637126674,0.625
poly,10.0,5.0,1.0,0.0,0.0,1.0,0.01,939.3139445955251,0.65625
poly,5.693674939056957,1.2224393489482854,0.5644262255701863,0.03928131562393,0.2026542031706141,0.8035361205690005,0.003170787492011451,851.5590969132093,0.59375
poly,2.434323688957906,1.0419215977085003,0.24582987674038576,0.12868366592465363,0.34380143774760774,0.6677024554452893,0.0013138093468798905,180.70080532651374,0.59375
poly,0.3477706560199696,1.3249483035850398,0.41550815811477415,0.7015320886925853,0.0731432844466231,0.3305500870096305,0.0051006002091411795,114.79281222370905,0.609375
poly,0.1,5.0,0.001,1.0,1.0,1.0,0.007309667925937732,872.121976455702,0.625
poly,9.033059940961714,1.1308492405077888,0.9321366559018351,0.8456947869668702,0.8200254891006594,0.39611610754553195,0.003848207204154648,877.2324552668077,0.59375
poly,6.166161616744885,4.5665529101185545,0.41363780429321345,0.728004378681542,0.3905268923809899,0.13911119688797957,0.005407503917461315,883.6488284549337,0.671875
poly,7.8219311095804125,4.993075576412794,0.6122608750155976,0.20188353121058356,0.5126559593366049,0.40606065363054855,0.004069883549109714,866.9363151343391,0.6875
poly,3.970168965307952,5.0,0.001,0.0,1.0,1.0,0.01,567.3254605350414,0.625
poly,0.12761410952670946,2.729199522955231,0.723602327114678,0.6551524126655359,0.879112729274924,0.5440339828202622,0.009061564434761108,558.746514423651,0.6875
poly,10.0,1.0,0.001,1.0,0.0,1.0,0.01,226.5843795852931,0.625
poly,10.0,5.0,0.001,1.0,0.0,0.0,1e-06,690.9784323454073,0.6875
poly,0.279756655499913,3.9097915966700825,0.6565705592975009,0.06877673477185275,0.06302320895681757,0.9667013516330959,0.006164179828473778,223.91018746447745,0.703125
poly,0.4369314689045949,4.898018435090572,0.681587279464946,0.10026038176876972,0.6127075987350155,0.22662449279971153,0.006179832798345508,216.48530127654223,0.671875
poly,1.454605472390873,3.5651178171966946,0.055202013328041886,1.0,0.0,1.0,0.01,904.6492174919853,0.65625
poly,0.1,1.0,1.0,1.0,0.0,0.0,1e-06,568.8264371107581,0.640625
poly,0.6535558573261487,4.533027359241654,0.18509683695833049,0.5049598932679027,0.9401078156229573,0.813066839630775,0.008077615998001162,754.5531141473037,0.671875
poly,1.3235248489736873,3.275316212636918,0.21567318463620316,0.03808051110160306,0.3697827458385107,0.09251895953149054,0.009564440652197614,716.7668670047287,0.703125
poly,7.210075546442737,2.4471079563042513,0.2147348084659836,0.5990570846019811,0.8096412599624662,0.7751394014362105,0.0021403233999537463,718.6440133947772,0.6875
poly,4.421862802634072,5.0,0.9055224741683566,1.0,0.0,0.8772766815445272,1e-06,711.1068919344609,0.65625
poly,0.1,1.0,1.0,1.0,1.0,0.0,1e-06,412.44619726161784,0.640625
poly,0.4244609924604723,2.159038784523009,0.3118289654483214,0.5350058819564909,0.16128624001391523,0.5260975343616142,0.0023150376305549392,977.8973941223181,0.6875
poly,8.401002531964581,3.0494949458467144,0.8079905782533091,0.10120814278283718,0.1412127915362339,0.311615187051282,0.00021917216509358857,267.9202170695504,0.671875
poly,0.1,4.954704610169221,0.001,0.9985465340874708,0.9797747411237319,0.9817334146277635,0.01,266.86031714994425,0.625
poly,9.977700907740976,4.142942572339541,0.8725858036663618,0.7902167361721394,0.7942110423325934,0.3397804929195022,0.0027751481622875166,258.33968189800163,0.671875
poly,10.0,5.0,1.0,0.0,0.0,0.46694289324665084,0.01,415.4571691657252,0.65625
poly,0.3403395431100579,4.522982637397751,0.2425654428470891,0.33144939510109284,0.1465859052049887,0.7559760485335101,0.0019198643681859974,894.1464422618496,0.671875
poly,3.199424076681081,1.170327750064743,0.04890251748289028,0.13471830828793296,0.785542089904891,0.04791963592199033,0.006306738787483131,254.98973815593823,0.609375
poly,4.002624903329748,1.0,1.0,0.0,1.0,0.0,0.01,445.31585080742997,0.59375
poly,9.625913007754377,1.6174359083864354,0.1941736357029042,0.3645417148249356,0.38014849601014367,0.44045014860327814,0.0019595719829175917,978.080057944694,0.59375
poly,0.3993234225136577,4.045638719923218,0.9897433777063336,0.7112137582199416,0.6864655268998596,0.36044023962744376,0.009351319274993762,983.6673305175392,0.671875
poly,8.29392384746268,1.0,1.0,0.0,0.0,0.0,0.01,310.0745259716257,0.65625
poly,9.4638839371483,4.787291808820327,0.0948038639284415,0.8051820431478712,0.8641637141834557,0.47583429166925795,0.003410485325733699,99.55932656060237,0.625
poly,0.2640748015270732,1.3062565428746997,0.7759046228830009,0.16501447169521655,0.7437412769814764,0.030900585323207053,0.003597307628643478,381.31078213343574,0.625
poly,9.825173379519407,4.278179259432267,0.3349765145249398,0.06623022977139659,0.5615356965015716,0.15503150170992597,0.009794405881090274,391.241052206669,0.6875
poly,3.5131499835522506,5.0,1.0,0.0,1.0,0.0,0.01,720.2683683160018,0.65625
poly,5.392272998576802,1.0,1.0,0.0,0.0,1.0,1e-06,690.0864079897634,0.59375
poly,0.17399528416433163,1.0257179301430273,0.9128384113048883,0.5413990297424124,0.24803406773731873,0.042252580963194064,0.0051296424561475444,738.1283350107742,0.609375
poly,3.2819042276786186,1.0140057212288438,0.7741673555977453,0.643679294158385,0.9096828068972697,0.08330781164694301,0.009128227281738014,225.85725174157494,0.640625
poly,4.506874106342842,2.041347188970752,0.5813524998101625,0.3995372475039991,0.4198724891781134,0.7970891881358644,0.009382912538838967,122.05538291061556,0.671875
poly,5.294239436675726,1.0,0.001,0.0,1.0,0.0,0.01,867.7377848470478,0.625
poly,9.981193881130134,4.825236446806665,0.09109436173919042,0.9936827750616057,0.8059325667009299,0.9815430139897169,7.051537945705257e-05,886.7666474850089,0.6875
poly,0.10850001467051953,3.9107159479896385,0.14457183856931985,0.896104787722781,0.6064690368933641,0.23753712925320092,0.008462440626713776,370.5210273569458,0.671875
poly,0.439133826591529,4.96543044644128,0.9198991076713514,0.8578761255686725,0.7015732851177301,0.8673342625816166,0.0015639469537758733,748.1956446288601,0.671875
poly,5.857284080211006,1.0,1.0,0.0,1.0,1.0,0.01,391.79486527064546,0.640625
poly,0.17445881545419906,1.0153002601061587,0.8660027462282555,0.5363865654458315,0.006850695840913024,0.8444312198987253,0.009446023079541949,100.19109337799793,0.640625
poly,0.8164480070627156,1.1419191084471403,0.946278976133202,0.8803142136861504,0.40093644297670916,0.07803132523509893,0.005605311353253748,720.1657023111181,0.59375
poly,0.24114061357554525,1.7833164760005524,0.5899336296070029,0.8017388955664057,0.8560626847763884,0.38652534379047343,0.002259646622401132,713.1254540513933,0.625
poly,5.460099607077438,4.8254800198885155,0.26437295679041595,0.015285109785194817,0.058412818550886314,0.2938420813720275,0.00894579980664013,715.9741877558979,0.6875
poly,8.31471293971668,1.0,0.001,1.0,0.0,0.0,1e-06,936.1154199911017,0.640625
poly,0.7455809217876929,3.8293969005099355,0.9662384647026895,0.27693390192702316,0.7553548532712264,0.7412400099984259,0.0034091440557396766,309.334095461428,0.703125
poly,6.03361889305731,1.0,1.0,1.0,0.0,0.0,0.01,506.9873351918339,0.59375
poly,0.1494423629670348,1.1362569840753491,0.3317862127398246,0.1936460213155483,0.18674721149766316,0.9319129343148875,0.005224282819425771,880.742471565859,0.703125
poly,10.0,5.0,1.0,0.0,1.0,0.0,1e-06,177.07926463940692,0.65625
poly,2.775050823147213,1.0,0.001,0.0,0.0,1.0,1e-06,561.6987068458476,0.625
poly,9.325716045905603,1.0,1.0,1.0,1.0,1.0,0.01,262.9402987052346,0.609375
poly,10.0,5.0,0.001,1.0,0.0,0.0,0.008858263190479082,385.88067209577997,0.703125
poly,2.6200971112300366,5.0,0.001,1.0,0.0,1.0,1e-06,303.4935066029888,0.671875
poly,9.704672730971966,4.460340857343077,0.427708082700381,0.6194548790543242,0.9136402553666567,0.3010922559598953,0.0013061198078602968,381.594060487991,0.671875
poly,4.816095824406338,4.952017338727316,0.5125227145489147,0.682682591134531,0.4096402003743833,0.4912495250110025,0.000325243257815424,503.8471154950079,0.671875
poly,10.0,1.0,1.0,0.0,1.0,0.0,0.01,184.13631275366245,0.59375
poly,3.4240356044796174,1.48005940623024,0.10601396037066722,0.5262077383699361,0.1902723514953042,0.9246154075628196,0.009130521587954212,309.7299988906522,0.5625
poly,3.0043948669134437,1.0,1.0,0.0,1.0,0.0,0.01,301.9835196337497,0.609375
poly,0.16638010868673933,4.971008763428065,0.037841380865326305,0.28626451290532484,0.22384093216890633,0.09536854975823117,0.0025773552218127595,882.1801021267311,0.71875
poly,0.22606792717401483,4.809232766617619,0.5982961898143213,0.2148474069863705,0.8491674421679798,0.46955986213359113,0.009064976562253557,306.3078187914644,0.671875
poly,0.1,5.0,1.0,0.0,1.0,0.0,1e-06,312.37047646348634,0.65625
poly,10.0,1.5057871480284735,1.0,0.0,0.0,0.0,0.008706363584061958,386.7471104724632,0.609375
poly,2.0602419654929762,4.934911495140923,0.5810465348567261,0.4894634128184705,0.21197737306185716,0.5599596304410086,0.006991637635794074,220.60206007036146,0.671875
poly,7.741383596232622,4.857136670678166,0.848936626217007,0.2385654362016666,0.43296059232276585,0.7142095241262121,0.001075156942227322,306.3313176688661,0.671875
poly,8.830639659878,1.200892866923339,0.29130265224364554,0.30595371247561043,0.5433157819387794,0.777044341750763,0.0053512031550587745,884.7632395175372,0.59375
poly,0.1,5.0,1.0,1.0,0.0,0.0,1e-06,879.0690380104869,0.65625
poly,0.1,1.0,0.001,0.0,0.0,0.0,0.01,747.6740027120951,0.625
poly,3.9910106308322066,5.0,1.0,0.0,1.0,1.0,1e-06,751.4682227204414,0.65625
poly,0.12602359655936043,4.3719602231207,0.028012799377936097,0.7842984880233983,0.2133816713385268,0.6812701771163153,0.00948757871161084,887.7390693024003,0.6875
poly,6.413621162423155,5.0,1.0,0.0,1.0,1.0,0.01,934.1464761655204,0.65625
poly,3.055957010887266,2.637446779909258,0.11600696688838229,0.7799352386262655,0.20900664136959568,0.6138064798700064,0.009844462741934552,881.806989251908,0.671875
poly,2.8578737898989157,4.462837377035029,0.47991039558608733,0.7179615821332449,0.09657481656979494,0.023866248467998008,0.0013093701219857672,407.2093188421483,0.671875
poly,6.320732726897061,5.0,0.001,1.0,0.0,1.0,0.005056823504657612,669.5581268743335,0.734375
poly,5.144744768196562,3.5349572078232714,0.9583284300070428,0.187057586608541,0.534775549292904,0.4646474237741808,0.007105299683914075,668.4588015577676,0.703125
poly,3.8090535264362666,5.0,0.001,1.0,0.0,1.0,1e-06,671.3021799419389,0.734375
poly,2.1456306897560813,5.0,0.001,1.0,0.0,1.0,1e-06,668.6554585415673,0.65625
poly,4.613497745655131,4.9906754058519756,0.2057311822636423,0.025885011330227026,0.09021342907620644,0.914304882489406,2.846686576472953e-05,674.2737417669384,0.6875
poly,0.1,5.0,0.001,1.0,0.0,0.0,1e-06,443.8726921182221,0.625
poly,6.677800042580698,4.832410347553829,0.8506386831945213,0.07698899157972783,0.005292502450300329,0.26848526172409193,0.009556669129342596,671.6728859441591,0.6875
poly,1.9395251924262553,3.2917787411943378,0.22169898083967637,0.16636154226458044,0.43786828000461486,0.3666763112982939,0.002497136370881775,672.852393165911,0.703125
poly,6.241897280633781,1.7216430448205373,0.030010956743432928,0.8335423112426927,0.04391689672639054,0.6070727351915233,0.0013880375602825714,668.8162441893684,0.59375
poly,5.120153057143492,4.598700872049411,0.22701068621361317,0.7466200267080495,0.9445395118482222,0.14771185397415865,0.006308284790172623,670.9220440559595,0.671875
poly,9.172163821654388,4.733716237812338,0.9648437074387554,0.787804489858385,0.21170975798277125,0.33007172498378745,0.00925920915368377,667.4329940595543,0.671875
poly,7.790008987100419,5.0,0.001,1.0,1.0,1.0,1e-06,388.2010732511031,0.703125
poly,6.128059561189866,5.0,0.001,1.0,0.0,0.0,1e-06,391.4438506210027,0.734375
poly,5.43755292181002,4.676114459679509,0.924849913484322,0.6749294631952458,0.7558769679533343,0.15531795636687362,6.045303896247448e-05,394.3950831218757,0.671875
poly,5.74555201263927,4.820815592881164,0.7644115452018164,0.8348948137666672,0.9335874075684004,0.41038721246403564,0.006652299731728383,390.1594597931444,0.671875
poly,5.513519897229388,4.895653815122078,0.09169569149112403,0.8720192399745756,0.8600841004935337,0.3663794666698741,0.00343487668209889,666.534070486143,0.6875
poly,2.447260900701226,4.997652268079605,0.0017812464065099587,0.7430072213547797,0.11530429075992266,0.05797597507775021,0.0015481293332902737,883.8978532766797,0.640625
poly,0.7427486684685541,1.2614765149292775,0.7784399449565531,0.7448904728383834,0.7465808945760846,0.0015024867438060419,0.00030796118256800454,888.102608458386,0.578125
poly,3.1074324632983243,4.44035477525777,0.14666427587961042,0.9581046052033231,0.8627937400708273,0.4247968381393634,0.0043451110080340565,978.9837846793938,0.703125
poly,2.3110542524015076,1.4842009611262776,0.001,1.0,0.0,0.0,0.01,980.6521036381507,0.625
poly,1.115027751149164,4.361498648361202,0.23483852886377388,0.2433723615252663,0.817555578821126,0.6347323839807163,0.00888381764457329,975.6289045526245,0.671875
poly,4.328298582235696,1.7967814321255804,0.001,0.0,0.3841822609780887,1.0,0.01,716.1616074294202,0.625
poly,0.1,3.0911274472485033,1.0,0.0,1.0,0.0,0.01,881.839931521745,0.703125
poly,1.9117584248514148,1.0,0.001,0.0,1.0,1.0,1e-06,877.989016842103,0.625
poly,0.7559289303455785,1.0098159468180494,0.10966208377621695,0.806871380477615,0.606793284416651,0.03599471970909518,0.009120114986647483,120.24345497741021,0.65625
poly,8.095000899562088,4.774493712826729,0.22131735624769738,0.7967942920906825,0.8911380008483976,0.6343701724759685,0.0016587653335781557,392.5996024537258,0.671875
poly,0.1,5.0,1.0,1.0,1.0,0.0,0.01,561.9699807031777,0.65625
poly,8.129741685559258,5.0,0.001,1.0,0.0,0.0,1e-06,389.9527329670079,0.703125
poly,2.2676403160896563,4.918053365093271,0.001,0.0,1.0,1.0,0.01,410.73513222297674,0.625
poly,3.6882279618989267,3.9927746439625302,0.001,0.0,0.0,1.0,0.0004931308229892571,118.9828032080985,0.625
poly,7.238291029088524,4.937795873427426,0.018207467815832348,0.3062573754595963,0.7514704972000997,0.170469845725286,0.0021992209680287422,889.4791289488586,0.671875
poly,10.0,4.246136261858324,1.0,1.0,1.0,1.0,1e-06,930.7210466875479,0.671875
poly,2.62820181771643,5.0,1.0,0.0,0.0,1.0,1e-06,671.8986138335475,0.65625
poly,4.481914447014683,2.399932732422942,0.14534527630402713,0.8997981469036048,0.02254186403706837,0.9013327654790795,0.0010294469713547267,672.9786366529014,0.671875
poly,7.080946630661293,4.745759940102281,0.08130502183623017,0.6368585314492414,0.5777509420820928,0.6458620517465622,0.0002452876753206017,385.50201842102405,0.6875
poly,3.1768792618058503,4.802895711746052,0.9213425129172924,0.05836589749645571,0.8633412961028132,0.8262173144561312,0.007858016567537266,981.4842215380554,0.6875
poly,0.6000417479889847,1.3282260700475037,0.29848213478153246,0.2805129326115363,0.20385526254008246,0.7901275185187804,0.007096663985002173,406.94785410954955,0.59375
poly,0.3393811553875406,5.0,1.0,1.0,1.0,1.0,1e-06,979.1428236499269,0.65625
poly,0.6805014836765568,2.4934152611013864,0.08976942255552635,0.20565889391729053,0.3436676666419818,0.9125019176417872,0.0004753910662678124,675.9509371159264,0.6875
poly,4.754356451891084,5.0,1.0,0.0,1.0,0.0,1e-06,977.475645019883,0.65625
poly,4.03892350780165,5.0,0.001,1.0,0.0,0.0,1e-06,391.923038765587,0.734375
poly,1.6026677772802786,4.956654319098444,0.001,1.0,1.0,0.0,0.001262683314783386,674.894041704389,0.625
poly,0.21720651178952444,1.5955337137546173,0.4896736806700164,0.37630957026222267,0.17804407068162575,0.19512528958635922,0.003914589706287899,672.0480156202675,0.640625
poly,1.9478693824101547,2.66223209255936,0.001,0.0,1.0,1.0,0.005557555778561616,505.85422867482765,0.625
poly,6.0268291951971396,5.0,1.0,0.0,0.0,1.0,1e-06,668.5232691280751,0.65625
poly,2.9557159660702985,4.001004986801878,0.6245852319243335,0.15574314205670547,0.6635990491096082,0.8520645073617711,0.007706603880240142,391.2967500893648,0.6875
poly,5.054995944926329,3.57987013306519,0.001,1.0,0.0,0.0,1e-06,392.22424576980995,0.6875
poly,8.171127496546676,4.163672233387716,0.2092819000850651,0.8011649221928334,0.5327752337026015,0.6759178074975517,0.00461249166377093,673.5887234514671,0.671875
